Timestamp,Node,Port,CPU%,MEM%,Disk%,RPC_Latency_ms,TxPool_Size,Block_Height,Active_Validators,Network_In_Bytes,Network_Out_Bytes
2026-01-01 15:10:56,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:10:56,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:10:56,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:10:56,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:10:56,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:10:56,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:01,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:01,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:01,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:01,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:01,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:01,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:01,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:01,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:06,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:11:06,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:11:06,2,8547,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:06,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:06,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:06,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:06,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:06,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:11,1,8545,0,0,15,19,0,1,4,0,0
2026-01-01 15:11:11,1,8545,0,0,15,20,0,1,4,0,0
2026-01-01 15:11:11,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:11,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:11,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:11,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:11,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:11,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:17,1,8545,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:17,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:17,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:17,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:17,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:17,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:17,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:17,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:22,1,8545,0,0,15,12,0,1,4,0,0
2026-01-01 15:11:22,1,8545,0,0,15,12,0,1,4,0,0
2026-01-01 15:11:22,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:22,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:22,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:22,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:22,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:22,4,8551,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:27,1,8545,0,0,15,12,0,1,4,0,0
2026-01-01 15:11:27,1,8545,0,0,15,12,0,1,4,0,0
2026-01-01 15:11:27,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:27,2,8547,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:27,3,8549,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:27,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:27,4,8551,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:27,4,8551,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:32,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:11:32,1,8545,0,0,15,15,0,1,4,0,0
2026-01-01 15:11:32,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:32,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:32,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:32,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:32,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:32,4,8551,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:37,1,8545,0,0,15,12,0,1,4,0,0
2026-01-01 15:11:37,1,8545,0,0,15,12,0,1,4,0,0
2026-01-01 15:11:37,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:37,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:37,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:37,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:37,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:37,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:42,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:11:42,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:11:42,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:42,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:42,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:42,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:42,4,8551,0,0,15,10,0,1,4,0,0
2026-01-01 15:11:42,4,8551,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:48,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:48,1,8545,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:48,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:48,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:48,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:48,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:48,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:48,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:53,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:53,1,8545,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:53,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:53,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:53,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:53,3,8549,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:53,4,8551,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:53,4,8551,0,0,15,7,0,1,4,0,0
2026-01-01 15:11:58,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:11:58,1,8545,0,0,15,14,0,1,4,0,0
2026-01-01 15:11:58,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:58,2,8547,0,0,15,8,0,1,4,0,0
2026-01-01 15:11:58,3,8549,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:58,3,8549,0,0,15,9,0,1,4,0,0
2026-01-01 15:11:58,4,8551,0,0,15,8,0,1,4,0,0
